"Id","UserId","Avatar","Author","Content","ReactionsCount","Depth","SubCommentsCount","CommentAt"
"18094758280614296","519344439","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/11930880_1644106045858382_1766747182_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGpB15rfMPg6Rk2l4v8AQQwUu3ZZdMvE5mpu9vfZv8INnIIytwOOC2AvijZyMR3veA&_nc_ohc=wMMUxl8CRmIQ7kNvwGzwqWx&_nc_gid=H9LnOlUKD_6cq0r1G_Y1Kg&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfMo1c4kxKKSRgHMjvw-ON7qfDXACdoXi876PiWPx0jlGg&oe=68576BD7&_nc_sid=7b9ede","dizzybliss","-@nikaonthego thank you. I like hearing feedback about the recipes.","0","1","0","06/17/2025 8:09 AM"
"18066703219875459","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGpB15rfMPg6Rk2l4v8AQQwUu3ZZdMvE5mpu9vfZv8INnIIytwOOC2AvijZyMR3veA&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=H9LnOlUKD_6cq0r1G_Y1Kg&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfOctRpclFFXRG3Rd6UL6JwV4UEXCitF9bNwshV7YvQt_w&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@dizzybliss As you requested, we sent the link to your DMs","0","1","0","06/17/2025 8:10 AM"
"18064487288328194","2030837085","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/11195680_102993206700220_1996984735_a.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=pCOxVBpY5fwQ7kNvwFb_Upc&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPlkvss_k0AeHBSzp2OGJBJddAyVlUwhjWERaRnp-4oFg&oe=685740D4&_nc_sid=f5838a","kamala.raab","recipe","0","0","1","06/17/2025 7:35 AM"
"18042542762295537","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QE6V71MAd1loR_6YoXhbqmXnV5igoWgKONNldHuD8ONsKxGx9Q_Ep5GS-TEl2I1YuQ&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=6KdKeTeCIrevw8kvljWWUw&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfMHR-OqSL5wOXQ9qx1ToRNIGulbPF9IGypzoLj7iaLRug&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@kamala.raab Thank you for being here! We sent the link to your DMs as you requested!","0","1","0","06/17/2025 7:35 AM"
"18326076247202800","66010294700","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/485671308_2136137806859565_877799518156450806_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=APUOOAR3WvcQ7kNvwG76bdc&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfOU-g2BCQ9CT5Eh0M87EJYvWyHoHbmHIinoCSg_QaXJaw&oe=6857560F&_nc_sid=f5838a","bewusst.mit.caro","😍😍","0","0","0","06/17/2025 7:37 AM"
"18105255727469445","235002642","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/36135817_268329970586597_3704331330553643008_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=WJ8skW03xrUQ7kNvwHq6xwk&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfP7ashxw1Jmgz1e0Yr4BDm_hfhJO4YL6QSMBR6gsaXd4A&oe=6857601A&_nc_sid=f5838a","___renate.t___","Recipe 🙏 thank you so much 🩷","0","0","1","06/17/2025 7:38 AM"
"18383158336188952","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGPwnlISF3cQ8aKBSIUcjP2_UZfFXuNH8zpMHeNuu6kce7jEEofLjgl8CmCQYLYDgE&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=ToC5__QluROUw4uo-yzwug&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfPHFdHtRx7SKId8wn6QdFgL9PYPlWlAF8tYOKHnxygJ7A&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@___renate.t___ Done! Link was sent to your DMs","0","1","0","06/17/2025 7:38 AM"
"18091165819623864","1465920907","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/494755534_18499815493000908_5716833944628844901_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=9pZrFSAlnyQQ7kNvwHI69Ha&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNqqJhYTJ_3GksgaKU-Pfcdc9Rnb0okp-QpCMLInlDdIg&oe=68575F32&_nc_sid=f5838a","sympkad","fabulous","0","0","0","06/17/2025 7:39 AM"
"18508439881050303","51135458288","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/280137947_5349793558414264_2310414066192989082_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=kOEx8eGziz8Q7kNvwGcvqn3&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPI82R22RKFDSNI6K3ZT-ZyBWPcvInSl7dqddD2CNcJZQ&oe=68575307&_nc_sid=f5838a","ricoreis777","Looks so good!!!","1","0","0","06/17/2025 7:40 AM"
"18066116672319599","4866885129","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/359322802_610638381203754_4162036353465034033_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=07qtIlOZDd0Q7kNvwF5Hhdu&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMmOcl8ms6sgNKAEWV1q6IYC-UQ-mcHEbPZJ-RI-bya_g&oe=685756D6&_nc_sid=f5838a","isamiraiam","recipe","0","0","1","06/17/2025 7:41 AM"
"18064865129141482","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QHqoAi_Y03GcSTJcm_MLZLZop7irfEosic-rkx20IEtSIFNu8D3k_OHTYP6ej8Z8ig&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=TY5oQGB8U7VjdI2H6mDhgw&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfPBEpFRMKlJgjpgxJGS-I_eMRAuYPnulfv4PEw7mxZmbw&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@isamiraiam As promised, we sent the link check your DMs!","0","1","0","06/17/2025 7:41 AM"
"18070845854493981","4866885129","https://scontent-lax3-2.cdninstagram.com/v/t51.2885-19/359322802_610638381203754_4162036353465034033_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=07qtIlOZDd0Q7kNvwF5Hhdu&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMmOcl8ms6sgNKAEWV1q6IYC-UQ-mcHEbPZJ-RI-bya_g&oe=685756D6&_nc_sid=f5838a","isamiraiam","thank you","0","0","0","06/17/2025 7:41 AM"
"18071753713795831","71356222987","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=33pK95ReksMQ7kNvwErXUz8&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5&oh=00_AfMkCNhUN15Zg70h6zHo_AGwXNkBVejkkqlrWdXRDhdspQ&oe=6857670F&_nc_sid=f5838a","saraamp1975","Perfect 👌 👍 recipe pls","0","0","1","06/17/2025 7:44 AM"
"18318325864230189","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QHXh5wgIKxjGRNPCQY0UHE921gaOMbdu-tzgvVOKFsoC7l477BDnMLz35LzE9WkNTU&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=e98ZuqtYuex_t3MW4b-iYQ&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfPkZfGtl3w2LqD7Ufx1fessoX4oL_xEwBMYTLusdCTrwA&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@saraamp1975 Link has been sent! Check your DMs. Thanks for being here!","0","1","0","06/17/2025 7:44 AM"
"18067104032486762","226767529","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/275129425_648678673069568_7258443893689208427_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=FuFbz-4D10oQ7kNvwEzDpxl&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMAiVNQz8KPit0fKM_vYRudiN3cMcjZedKlRPSZACknEg&oe=68576493&_nc_sid=f5838a","soyvanessabarrios","😍","0","0","0","06/17/2025 7:47 AM"
"18034300871394883","36754620809","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/132203029_1000226433796942_34282027683693799_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=O-ZSPRZ-DCcQ7kNvwH54CNq&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfPw36WA1FrEVSNrjJXQSHxqP6_ytKtzpHGiOnvkCrzo2g&oe=68575A81&_nc_sid=f5838a","olesya_7351","Recipe","0","0","1","06/17/2025 7:50 AM"
"18086510425670405","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QGrhySX-b2JzTR9Ezk1f6CZwtnRnxqZgIewk_pw8uWksIMhoCS4FfjNi5bYVpOGmxQ&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=P3iFSsW5_-yCA8gG8UxZDg&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfO64WcCr62QzQwuDZBNQhh99chNfkUekVi_1U_dfBkrkQ&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@olesya_7351 Thank you for being here! We sent the link to your DMs as you requested!","0","1","0","06/17/2025 7:50 AM"
"18070346380980495","57657245981","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/366410844_1968545616835784_2693429983955261606_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=PMty6xapj4EQ7kNvwFG8hnC&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfNxcTDP6ZLuU_kKnim5LS19rprGlyU6YDfuG-1x1qIH8Q&oe=68576C15&_nc_sid=f5838a","ainura.mussina","Eggs?","0","0","1","06/17/2025 7:50 AM"
"18051994466614369","2297000958","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/142163650_455552512140740_6022608207932379904_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGb5_CVZJm5rpHVNj9NLXlugxdO6rGoR9--0HFS1FcNVvEu2q6K7xP9Rd9iRfXmTZY&_nc_ohc=IiKYn2qg0ZcQ7kNvwFwmyiY&_nc_gid=agYv9LiRCpQqqV4qSM31mw&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfOxuVItDjDPwVPjC-n172rFGfiyZstFu7r8kqArKzI0NA&oe=68574A7B&_nc_sid=7b9ede","bessmahaneypilates","-@ainura.mussina no eggs are consumed in medical medium protocols","0","1","0","06/17/2025 8:13 AM"
"17963643962786639","2297000958","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/142163650_455552512140740_6022608207932379904_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=IiKYn2qg0ZcQ7kNvwFwmyiY&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfMOyhqkYDT3_L6OQvmzn8jN1ZjtmjBIAaDn5-xeuLVAkA&oe=68574A7B&_nc_sid=f5838a","bessmahaneypilates","Recipe 🙌🏻 thank you","0","0","1","06/17/2025 8:14 AM"
"18058652879206046","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QEO1Z60DHRMFKXblnzHBm5RLX-6mBxT-jogLhDWZrcV5WJAVC90HmVcl3DnybjqoG4&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=s0bPysknYQnDH7VBB-esvA&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfP1SSactmTXtqw-nwuwhbt1MbW_bEW1wp8ljmsYzffjoQ&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@bessmahaneypilates Link has been sent to your DMs! Blessings","0","1","0","06/17/2025 8:14 AM"
"17937532743018761","1030646897","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/505955340_18509580700054898_6804327422528074195_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QGrzO1xGiEGFoEavILu3ZekIGkvF0Ie2fBNZfITeL3TrZaHA5zs98vtsLHuV0st3Vc&_nc_ohc=GyuGDIiW9RAQ7kNvwE55LUg&_nc_gid=piUjudZ5DTGXUQh4iqAefg&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfM2a5YyzQG4rH7ikm3uc1moSKRHcEiZit3uhy_1Daz_ow&oe=68576BCF&_nc_sid=f5838a","mrl119","Reciep","0","0","0","06/17/2025 8:15 AM"
"18034085063401362","8797581017","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/43985666_304424420395425_272534400988610560_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QEz09auNG8GMWgf0spl2WHZp-Pv5v0ib3Ga_kSX4WXuavAioEC0L2w5F0MalqIoruY&_nc_ohc=_qJnzkQgOzoQ7kNvwGaNWbo&_nc_gid=k9E7VqB2Ri2utRtGYxgIrw&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfP2WMSQms_m2vrYYompBK9-l2vlbxOZyYaWd-1nMUh9ig&oe=68576D7E&_nc_sid=f5838a","agnesloysch","Recipe","0","0","1","06/17/2025 8:19 AM"
"18029498831677901","1586224646","https://scontent-lax3-1.cdninstagram.com/v/t51.2885-19/26868234_433149880458103_2281300097205534720_n.jpg?stp=dst-jpg_s150x150_tt6&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QF2R1idKA8ZsgmsRoqutOGnRGed2gPq1GVu3fkksa80vZUusPZfwYEXEk8cVIWSQ6s&_nc_ohc=ajTQCuLj5sQQ7kNvwF_xoOq&_nc_gid=dJj6QGK8aQJ9wYloWp22-Q&edm=AFDWGO4BAAAA&ccb=7-5&oh=00_AfOiDBXb6Y0KtLSfruoBy2L5QF_j1CAs_LIgTv705TtTWA&oe=6857421E&_nc_sid=7b9ede","medicalmedium","-@agnesloysch Thank you for being here! We sent the link to your DMs as you requested!","0","1","0","06/17/2025 8:19 AM"
